시군구코드,업종코드,년도,업소일련번호,업종명,신고일자,업소명,영업장면적(㎡),소재지전화번호,영업자시작일,법인명,소재지시작일,행정동명,폐업일자,폐업사유,업태명,위생교육수료일자,객실수,한실수,양실수,의자수,욕실수,발한실,세탁기수,허가(신고)번호,내외국인구분,국적,소재지도로명,소재지지번
3060000,211,2014,26,미용업(일반),20140611,제오 헤어(신내점),165,,20140611,,20140611,신내2동,,,일반미용업,,0,0,0,10,0,N,0,3060000-211-2014-00026,내국인,,서울특별시 중랑구 신내로 80 3층 (신내동),서울특별시 중랑구 신내동  562번지 2호  
3060000,211,2014,27,미용업(일반),20140617,제이헤어(J헤어),16.5,,20140617,,20140617,중화제1동,20151125,서울특별시 성동구로 전출처리됨,일반미용업,,0,0,0,2,0,N,0,3060000-211-2014-00027,내국인,,서울특별시 중랑구 봉화산로30길 31 1층 (중화동),서울특별시 중랑구 중화동  133번지  
3060000,211,2014,28,미용업(일반),20140618,김민 헤어 앤 메이크업( hair & makeup),33,,20140618,,20140618,상봉제1동,,,일반미용업,,0,0,0,3,0,N,0,3060000-211-2014-00028,내국인,,서울특별시 중랑구 망우로55길 53 1층 (상봉동),서울특별시 중랑구 상봉동  50번지 42호  
3060000,211,2014,29,미용업(일반),20140624,에스헤어(S헤어),37.83,,20140624,,20140624,신내1동,20180620,개인사정,일반미용업,,0,0,0,4,0,N,0,3060000-211-2014-00029,내국인,,서울특별시 중랑구 신내역로1길 85 110동 상가동 106호 (신내동 신내3지구 1단지),서울특별시 중랑구 신내동  816번지  
3060000,211,2014,30,미용업(일반),20140704,스타일리스트 클럽더헤어,84,,20170324,,20140704,상봉제2동,,,일반미용업,,0,0,0,10,0,N,0,3060000-211-2014-00030,내국인,,서울특별시 중랑구 망우로32길 20 2층 (상봉동),서울특별시 중랑구 상봉동  130번지 5호  
3060000,211,2014,30,미용업(일반),20140704,스타일리스트 클럽더헤어,84,,20190326,,20140704,상봉제2동,,,일반미용업,,0,0,0,10,0,N,0,3060000-211-2014-00030,내국인,,서울특별시 중랑구 망우로32길 20 2층 (상봉동),서울특별시 중랑구 상봉동  130번지 5호  
3060000,211,2014,31,미용업(일반),20140716,애니헤어,30,,20140716,,20140716,면목제2동,,,일반미용업,,0,0,0,3,0,N,0,3060000-211-2014-00031,내국인,,서울특별시 중랑구 봉우재로6길 15 1층 (면목동),서울특별시 중랑구 면목동  181번지 132호  
3060000,211,2014,32,미용업(일반),20140722,라피네,33,02492 7001,20171108,,20140722,면목제3.8동,,,일반미용업,,0,0,0,3,0,N,0,3060000-211-2014-00032,내국인,,서울특별시 중랑구 용마산로94길 7 1층 (면목동),서울특별시 중랑구 면목동  17번지 10호  
3060000,211,2014,32,미용업(일반),20140722,라피네,33,02492 7001,20190104,,20140722,면목제3.8동,,,일반미용업,,0,0,0,3,0,N,0,3060000-211-2014-00032,내국인,,서울특별시 중랑구 용마산로94길 7 1층 (면목동),서울특별시 중랑구 면목동  17번지 10호  
3060000,211,2014,33,미용업(일반),20140730,아폴로 헤어 2호점,33,,20140730,,20140730,면목제7동,20171229,건강상,일반미용업,,0,0,0,3,0,N,0,3060000-211-2014-00033,내국인,,서울특별시 중랑구 용마산로51길 45 (면목동),서울특별시 중랑구 면목동  616번지 3호  
3060000,211,2014,34,미용업(일반),20140807,이승주 헤어샵,33,,20140807,,20140807,묵제2동,20140917,건강상,일반미용업,,0,0,0,3,0,N,0,3060000-211-2014-00034,내국인,,서울특별시 중랑구 동일로157라길 43 (묵동),서울특별시 중랑구 묵동  240번지 173호  
3060000,211,2014,35,미용업(일반),20140813,꾸ㅁ 헤어,57.43,,20160628,,20190724,면목제2동,,,일반미용업,,0,0,0,2,0,N,0,3060000-211-2014-00035,내국인,,서울특별시 중랑구 동일로101길 11-21 1층 (면목동),서울특별시 중랑구 면목동  179번지 42호  
3060000,211,2014,35,미용업(일반),20140813,꾸ㅁ 헤어,52.44,,20160628,,20190724,면목제2동,,,일반미용업,,0,0,0,2,0,N,0,3060000-211-2014-00035,내국인,,서울특별시 중랑구 동일로101길 11-21 1층 (면목동),서울특별시 중랑구 면목동  179번지 42호  
3060000,211,2014,35,미용업(일반),20140813,드림 헤어,57.43,,20160628,,20190724,면목제2동,,,일반미용업,,0,0,0,2,0,N,0,3060000-211-2014-00035,내국인,,서울특별시 중랑구 동일로101길 11-21 1층 (면목동),서울특별시 중랑구 면목동  179번지 42호  
3060000,211,2014,35,미용업(일반),20140813,드림 헤어,52.44,,20160628,,20190724,면목제2동,,,일반미용업,,0,0,0,2,0,N,0,3060000-211-2014-00035,내국인,,서울특별시 중랑구 동일로101길 11-21 1층 (면목동),서울특별시 중랑구 면목동  179번지 42호  
3060000,211,2014,35,미용업(일반),20140813,꾸ㅁ 헤어,57.43,,20160628,,20140813,면목제2동,,,일반미용업,,0,0,0,2,0,N,0,3060000-211-2014-00035,내국인,,서울특별시 중랑구 겸재로9길 29 (면목동),서울특별시 중랑구 면목동  177번지 2호  
3060000,211,2014,35,미용업(일반),20140813,꾸ㅁ 헤어,52.44,,20160628,,20140813,면목제2동,,,일반미용업,,0,0,0,2,0,N,0,3060000-211-2014-00035,내국인,,서울특별시 중랑구 겸재로9길 29 (면목동),서울특별시 중랑구 면목동  177번지 2호  
3060000,211,2014,35,미용업(일반),20140813,드림 헤어,57.43,,20160628,,20140813,면목제2동,,,일반미용업,,0,0,0,2,0,N,0,3060000-211-2014-00035,내국인,,서울특별시 중랑구 겸재로9길 29 (면목동),서울특별시 중랑구 면목동  177번지 2호  
3060000,211,2014,35,미용업(일반),20140813,드림 헤어,52.44,,20160628,,20140813,면목제2동,,,일반미용업,,0,0,0,2,0,N,0,3060000-211-2014-00035,내국인,,서울특별시 중랑구 겸재로9길 29 (면목동),서울특별시 중랑구 면목동  177번지 2호  
3060000,211,2014,35,미용업(일반),20140813,꾸ㅁ 헤어,57.43,,20191014,,20190724,면목제2동,,,일반미용업,,0,0,0,2,0,N,0,3060000-211-2014-00035,내국인,,서울특별시 중랑구 동일로101길 11-21 1층 (면목동),서울특별시 중랑구 면목동  179번지 42호  
3060000,211,2014,35,미용업(일반),20140813,꾸ㅁ 헤어,52.44,,20191014,,20190724,면목제2동,,,일반미용업,,0,0,0,2,0,N,0,3060000-211-2014-00035,내국인,,서울특별시 중랑구 동일로101길 11-21 1층 (면목동),서울특별시 중랑구 면목동  179번지 42호  
3060000,211,2014,35,미용업(일반),20140813,드림 헤어,57.43,,20191014,,20190724,면목제2동,,,일반미용업,,0,0,0,2,0,N,0,3060000-211-2014-00035,내국인,,서울특별시 중랑구 동일로101길 11-21 1층 (면목동),서울특별시 중랑구 면목동  179번지 42호  
3060000,211,2014,35,미용업(일반),20140813,드림 헤어,52.44,,20191014,,20190724,면목제2동,,,일반미용업,,0,0,0,2,0,N,0,3060000-211-2014-00035,내국인,,서울특별시 중랑구 동일로101길 11-21 1층 (면목동),서울특별시 중랑구 면목동  179번지 42호  
3060000,211,2014,35,미용업(일반),20140813,꾸ㅁ 헤어,57.43,,20191014,,20140813,면목제2동,,,일반미용업,,0,0,0,2,0,N,0,3060000-211-2014-00035,내국인,,서울특별시 중랑구 겸재로9길 29 (면목동),서울특별시 중랑구 면목동  177번지 2호  
3060000,211,2014,35,미용업(일반),20140813,꾸ㅁ 헤어,52.44,,20191014,,20140813,면목제2동,,,일반미용업,,0,0,0,2,0,N,0,3060000-211-2014-00035,내국인,,서울특별시 중랑구 겸재로9길 29 (면목동),서울특별시 중랑구 면목동  177번지 2호  
3060000,211,2014,35,미용업(일반),20140813,드림 헤어,57.43,,20191014,,20140813,면목제2동,,,일반미용업,,0,0,0,2,0,N,0,3060000-211-2014-00035,내국인,,서울특별시 중랑구 겸재로9길 29 (면목동),서울특별시 중랑구 면목동  177번지 2호  
3060000,211,2014,35,미용업(일반),20140813,드림 헤어,52.44,,20191014,,20140813,면목제2동,,,일반미용업,,0,0,0,2,0,N,0,3060000-211-2014-00035,내국인,,서울특별시 중랑구 겸재로9길 29 (면목동),서울특별시 중랑구 면목동  177번지 2호  
3060000,211,2014,36,미용업(일반),20140820,코코 미용실,33,,20140820,,20140820,면목본동,,,일반미용업,,0,0,0,4,0,N,0,3060000-211-2014-00036,내국인,,서울특별시 중랑구 면목로79길 6 (면목동),서울특별시 중랑구 면목동  129번지 13호  
3060000,211,2014,37,미용업(일반),20140822,헤어펠리스,28.09,,20170331,,20140822,중화제1동,,,일반미용업,,0,0,0,3,0,N,0,3060000-211-2014-00037,내국인,,서울특별시 중랑구 동일로 812 (중화동),서울특별시 중랑구 중화동  285번지 11호  
3060000,211,2014,38,미용업(일반),20140825,봉's 헤어,33.6,,20140825,,20140825,중화제2동,,,일반미용업,,0,0,0,3,0,N,0,3060000-211-2014-00038,내국인,,서울특별시 중랑구 중랑천로 132 (중화동 1층),서울특별시 중랑구 중화동  326번지 63호  1층
3060000,211,2014,39,미용업(일반),20140901,티나헤어,24.75,,20140901,,20140901,묵제1동,,,일반미용업,,0,0,0,4,0,N,0,3060000-211-2014-00039,내국인,,서울특별시 중랑구 숙선옹주로 91 상가동 201호 (묵동 신내4단지),서울특별시 중랑구 묵동  13번지 상가 -201
3060000,211,2014,40,미용업(일반),20140904,뉴헤어클럽,59.4,,20140904,,20140904,면목제5동,20161228,건강문제.,일반미용업,,0,0,0,3,0,N,0,3060000-211-2014-00040,내국인,,서울특별시 중랑구 겸재로22길 45 (면목동),서울특별시 중랑구 면목동  153번지 62호  
3060000,211,2014,41,미용업(일반),20140905,폴리헤어,24,,20140905,,20140905,묵제1동,20190808,정부24 폐업 신청,일반미용업,,0,0,0,2,0,N,0,3060000-211-2014-00041,내국인,,서울특별시 중랑구 공릉로 58 (묵동),서울특별시 중랑구 묵동  308번지 1호  
3060000,211,2014,42,미용업(일반),20140916,U헤어샵,26.44,,20140916,,20140916,면목제2동,20170317,영업부진,일반미용업,,0,0,0,3,0,N,0,3060000-211-2014-00042,내국인,,서울특별시 중랑구 겸재로3길 22 1층 (면목동),서울특별시 중랑구 면목동  177번지 146호  
3060000,211,2014,43,미용업(일반),20140919,박승철 헤어스투디오 상봉이마트점,124.77,,20140919,,20140919,망우본동,,,일반미용업,,0,0,0,10,0,N,0,3060000-211-2014-00043,내국인,,서울특별시 중랑구 상봉로 118 4층 (망우동),서울특별시 중랑구 망우동  506번지 1호  
3060000,211,2014,43,미용업(일반),20140919,박승철 헤어스투디오 상봉이마트점,124.77,,20180319,,20140919,망우본동,,,일반미용업,,0,0,0,10,0,N,0,3060000-211-2014-00043,내국인,,서울특별시 중랑구 상봉로 118 4층 (망우동),서울특별시 중랑구 망우동  506번지 1호  
3060000,211,2014,43,미용업(일반),20140919,박승철 헤어스투디오 상봉이마트점,124.77,,20190626,,20140919,망우본동,,,일반미용업,20190625,0,0,0,10,0,N,0,3060000-211-2014-00043,내국인,,서울특별시 중랑구 상봉로 118 4층 (망우동),서울특별시 중랑구 망우동  506번지 1호  
3060000,211,2014,44,미용업(일반),20140924,김선생헤어,30,,20140924,,20140924,면목제2동,20161011,개인사정,일반미용업,,0,0,0,2,0,N,0,3060000-211-2014-00044,내국인,,서울특별시 중랑구 겸재로9길 53 1층 (면목동),서울특별시 중랑구 면목동  178번지 52호  
3060000,211,2014,45,미용업(일반),20141010,오다 헤어(상봉점),80.48,02491 0604,20160831,,20141010,상봉제1동,,,일반미용업,,0,0,0,8,0,N,0,3060000-211-2014-00045,내국인,,서울특별시 중랑구 망우로 353 비주거동 C-311호 (상봉동),서울특별시 중랑구 상봉동  500번지  
3060000,211,2014,46,미용업(일반),20141013,미엘,18.15,,20141013,,20141013,중화제1동,20181212,적자누적,일반미용업,,0,0,0,2,0,N,0,3060000-211-2014-00046,내국인,,서울특별시 중랑구 봉화산로24길 27 (중화동),서울특별시 중랑구 중화동  148번지 93호  
3060000,211,2014,47,미용업(일반),20141020,압구정 ALL 29000 헤어,92.4,,20141020,,20141020,상봉제1동,,,일반미용업,,0,0,0,8,0,N,0,3060000-211-2014-00047,내국인,,서울특별시 중랑구 망우로 377 1층 (상봉동),서울특별시 중랑구 상봉동  74번지 46호  
3060000,211,2014,47,미용업(일반),20141020,헤어작 in 상봉,92.4,,20141020,,20141020,상봉제1동,,,일반미용업,,0,0,0,8,0,N,0,3060000-211-2014-00047,내국인,,서울특별시 중랑구 망우로 377 1층 (상봉동),서울특별시 중랑구 상봉동  74번지 46호  
3060000,211,2014,47,미용업(일반),20141020,압구정 ALL 29000 헤어,92.4,,20191231,,20141020,상봉제1동,,,일반미용업,20191217,0,0,0,8,0,N,0,3060000-211-2014-00047,내국인,,서울특별시 중랑구 망우로 377 1층 (상봉동),서울특별시 중랑구 상봉동  74번지 46호  
3060000,211,2014,47,미용업(일반),20141020,헤어작 in 상봉,92.4,,20191231,,20141020,상봉제1동,,,일반미용업,20191217,0,0,0,8,0,N,0,3060000-211-2014-00047,내국인,,서울특별시 중랑구 망우로 377 1층 (상봉동),서울특별시 중랑구 상봉동  74번지 46호  
3060000,211,2014,48,미용업(일반),20141031,펌앤펌,33.44,7082229344,20141031,,20141031,면목본동,,,일반미용업,,0,0,0,4,0,N,0,3060000-211-2014-00048,내국인,,서울특별시 중랑구 면목로 372 (면목동),서울특별시 중랑구 면목동  412번지 1호  
3060000,211,2014,49,미용업(일반),20141106,모네 헤어,33,,20141106,,20141106,상봉제2동,20170705,재건축,일반미용업,,0,0,0,3,0,N,0,3060000-211-2014-00049,내국인,,서울특별시 중랑구 봉우재로43길 4 (상봉동),서울특별시 중랑구 상봉동  85번지 40호  
3060000,211,2014,50,미용업(일반),20141124,헤어카페,21.51,,20141124,,20141124,면목제3.8동,20160104,경기도 성남시로 전출처리됨,일반미용업,,0,0,0,3,0,N,0,3060000-211-2014-00050,내국인,,서울특별시 중랑구 사가정로41길 46 102호 (면목동),서울특별시 중랑구 면목동  576번지 46호  
3060000,211,2014,51,미용업(일반),20141201,루시 헤어,33,,20141201,,20151130,신내2동,20170601,이사,일반미용업,,0,0,0,4,0,N,0,3060000-211-2014-00051,내국인,,서울특별시 중랑구 봉화산로 221 103호 (신내동 동성프라자  ),서울특별시 중랑구 신내동  786번지  
3060000,211,2014,52,미용업(일반),20141217,79스토어,17.6,,20141217,,20141217,신내2동,20170818,경기도 남양주시로 전출처리됨,일반미용업,,0,0,0,2,0,N,0,3060000-211-2014-00052,내국인,,서울특별시 중랑구 신내로 51 상가동 102호 (신내동 성원아파트),서울특별시 중랑구 신내동  783번지  
3060000,211,2014,53,미용업(일반),20140424,초대헤어,67.92,,20150206,,20151005,면목제7동,20181017,개인사정,일반미용업,20150429,0,0,0,3,0,N,0,3060000-211-2014-00053,내국인,,서울특별시 중랑구 사가정로50길 36 (면목동),서울특별시 중랑구 면목동  653번지 1호  
3060000,211,2015,1,미용업(일반),20150106,제일미용실,23,,20150106,,20150106,면목제7동,,,일반미용업,,0,0,0,3,0,N,0,3060000-211-2015-00001,내국인,,서울특별시 중랑구 면목로35길 30 (면목동),서울특별시 중랑구 면목동  661번지 35호  
3060000,211,2015,2,미용업(일반),20150109,스타일리스트 로이,49.5,,20150109,,20150109,묵제1동,20200205,민원24 신청(사업부진),일반미용업,,0,0,0,3,0,N,0,3060000-211-2015-00002,내국인,,서울특별시 중랑구 동일로 932 1층 1-103호 (묵동),서울특별시 중랑구 묵동  170번지 1호  
3060000,211,2015,3,미용업(일반),20150114,위헤어(We 헤어),89.1,,20150114,,20150114,망우본동,,,일반미용업,,0,0,0,7,0,N,0,3060000-211-2015-00003,내국인,,서울특별시 중랑구 상봉로 110 지층 b102호 (망우동),서울특별시 중랑구 망우동  506번지 8호  
3060000,211,2015,3,미용업(일반),20150114,위헤어(We 헤어),89.1,,20190131,,20150114,망우본동,,,일반미용업,,0,0,0,7,0,N,0,3060000-211-2015-00003,내국인,,서울특별시 중랑구 상봉로 110 지층 b102호 (망우동),서울특별시 중랑구 망우동  506번지 8호  
3060000,211,2015,4,미용업(일반),20150129,E. 미장원,23,,20160225,,20150129,면목제4동,,,일반미용업,,0,0,0,3,0,N,0,3060000-211-2015-00004,내국인,,서울특별시 중랑구 면목로 225 (면목동),서울특별시 중랑구 면목동  390번지 5호  
3060000,211,2015,4,미용업(일반),20150129,어썸헤어,23,,20160225,,20150129,면목제4동,,,일반미용업,,0,0,0,3,0,N,0,3060000-211-2015-00004,내국인,,서울특별시 중랑구 면목로 225 (면목동),서울특별시 중랑구 면목동  390번지 5호  
3060000,211,2015,4,미용업(일반),20150129,E. 미장원,23,,20180430,,20150129,면목제4동,,,일반미용업,,0,0,0,3,0,N,0,3060000-211-2015-00004,내국인,,서울특별시 중랑구 면목로 225 (면목동),서울특별시 중랑구 면목동  390번지 5호  
3060000,211,2015,4,미용업(일반),20150129,어썸헤어,23,,20180430,,20150129,면목제4동,,,일반미용업,,0,0,0,3,0,N,0,3060000-211-2015-00004,내국인,,서울특별시 중랑구 면목로 225 (면목동),서울특별시 중랑구 면목동  390번지 5호  
3060000,211,2015,5,미용업(일반),20150202,D & S 디앤스헤어,26,,20150414,,20150202,면목제3.8동,20190718,영업종료,일반미용업,,0,0,0,3,0,N,0,3060000-211-2015-00005,내국인,,서울특별시 중랑구 사가정로43길 22 (면목동),서울특별시 중랑구 면목동  592번지 38호  
3060000,211,2015,6,미용업(일반),20150202,우리두리,17.85,,20150202,,20150202,면목제2동,20150702,건강상,일반미용업,,0,0,0,3,0,N,0,3060000-211-2015-00006,내국인,,서울특별시 중랑구 중랑천로 42 (면목동),서울특별시 중랑구 면목동  192번지 76호  
3060000,211,2015,7,미용업(일반),20150205,머리풍경,26.4,222082524,20150205,,20150205,망우제3동,,,일반미용업,,0,0,0,4,0,N,0,3060000-211-2015-00007,내국인,,서울특별시 중랑구 용마산로 497 (망우동),서울특별시 중랑구 망우동  458번지 1호  
3060000,211,2015,8,미용업(일반),20150209,데자뷰헤어,22.5,263389980,20150209,,20150209,면목제3.8동,20160602,개인사정,일반미용업,,0,0,0,3,0,N,0,3060000-211-2015-00008,내국인,,서울특별시 중랑구 면목로48길 20 (면목동),서울특별시 중랑구 면목동  461번지 31호  
3060000,211,2015,9,미용업(일반),20150216,기분좋은날,25,02433 0095,20150216,,20150216,상봉제2동,20161118,개인사정,일반미용업,,0,0,0,2,0,N,0,3060000-211-2015-00009,내국인,,서울특별시 중랑구 면목로92길 29 (상봉동),서울특별시 중랑구 상봉동  102번지 24호  
3060000,211,2015,10,미용업(일반),20150223,스타컷트,25,222080238,20150223,,20150223,상봉제2동,20160504,개인사정,일반미용업,,0,0,0,2,0,N,0,3060000-211-2015-00010,내국인,,서울특별시 중랑구 동일로114길 9 (상봉동),서울특별시 중랑구 상봉동  120번지 52호  
3060000,211,2015,11,미용업(일반),20150225,에스헤어(S헤어),29,02493 9850,20150225,,20150225,면목제4동,,,일반미용업,,0,0,0,3,0,N,0,3060000-211-2015-00011,내국인,,서울특별시 중랑구 면목로44가길 22 (면목동),서울특별시 중랑구 면목동  462번지 25호  
3060000,211,2015,12,미용업(일반),20150226,에스앤이헤어(S&E헤어),13.2,,20150226,,20150226,면목제5동,20191128,취업,일반미용업,,0,0,0,3,0,N,0,3060000-211-2015-00012,내국인,,서울특별시 중랑구 겸재로24길 39 (면목동),서울특별시 중랑구 면목동  154번지 21호  
3060000,211,2015,13,미용업(일반),20150313,머리공화국,30,02433 3511,20150313,,20150313,중화제2동,,,일반미용업,,0,0,0,4,0,N,0,3060000-211-2015-00013,내국인,,서울특별시 중랑구 봉화산로 17-1 (중화동),서울특별시 중랑구 중화동  311번지 43호  
3060000,211,2015,13,미용업(일반),20150313,머리공화국,30,02433 3511,20190121,,20150313,중화제2동,,,일반미용업,,0,0,0,4,0,N,0,3060000-211-2015-00013,내국인,,서울특별시 중랑구 봉화산로 17-1 (중화동),서울특별시 중랑구 중화동  311번지 43호  
3060000,211,2015,14,미용업(일반),20150316,박희숙미용실,33,02  492 1883,20171023,,20150316,망우본동,,,일반미용업,,0,0,0,4,0,N,0,3060000-211-2015-00014,내국인,,서울특별시 중랑구 용마산로112길 13 (망우동),서울특별시 중랑구 망우동  365번지 28호  
3060000,211,2015,15,미용업(일반),20150323,선헤어,32.31,,20150323,,20150323,면목제3.8동,,,일반미용업,,0,0,0,3,0,N,0,3060000-211-2015-00015,내국인,,서울특별시 중랑구 용마산로 394 1호 (면목동),서울특별시 중랑구 면목동  51번지 3호  
3060000,211,2015,16,미용업(일반),20150325,써니헤어클리닉,26.4,,20150325,,20150325,면목제7동,,,일반미용업,,0,0,0,3,0,N,0,3060000-211-2015-00016,내국인,,서울특별시 중랑구 면목로40길 41 (면목동),서울특별시 중랑구 면목동  582번지 10호  
3060000,211,2015,17,미용업(일반),20150325,옻 안타는 천연염색(면목점),20.4,,20150325,,20150325,면목본동,20171212,개인사정,일반미용업,,0,0,0,2,0,N,0,3060000-211-2015-00017,내국인,,서울특별시 중랑구 겸재로49길 25 (면목동),서울특별시 중랑구 면목동  98번지 4호  
3060000,211,2015,18,미용업(일반),20150326,문헤어,26.4,02949 8677,20150326,,20150326,묵제1동,20180130,건강악화,일반미용업,,0,0,0,4,0,N,0,3060000-211-2015-00018,내국인,,서울특별시 중랑구 공릉로 59 (묵동),서울특별시 중랑구 묵동  162번지 8호  
3060000,211,2015,19,미용업(일반),20150326,세연머리왕국,23.1,,20150326,,20150326,면목본동,,,일반미용업,,0,0,0,2,0,N,0,3060000-211-2015-00019,내국인,,서울특별시 중랑구 면목로58길 26 (면목동),서울특별시 중랑구 면목동  409번지 4호  
3060000,211,2015,20,미용업(일반),20150327,박선영 뷰티,23,,20150327,,20150327,묵제1동,,,기타,,0,0,0,0,0,N,0,3060000-211-2015-00020,내국인,,서울특별시 중랑구 동일로 894 (묵동),서울특별시 중랑구 묵동  180번지 16호  
3060000,211,2015,21,미용업(일반),20150327,감동헤어,69.3,,20150327,,20150327,망우본동,,,일반미용업,,0,0,0,8,0,N,0,3060000-211-2015-00021,내국인,,서울특별시 중랑구 망우로 368 (망우동),서울특별시 중랑구 망우동  564번지 5호  
3060000,211,2015,22,미용업(일반),20150330,데이지헤어,27,,20150330,,20150330,면목제3.8동,20180330,서울특별시 광진구로 전출처리됨,일반미용업,,0,0,0,3,0,N,0,3060000-211-2015-00022,내국인,,서울특별시 중랑구 면목로48길 53 (면목동),서울특별시 중랑구 면목동  453번지 55호  
3060000,211,2015,23,미용업(일반),20150330,뿜헤어앤메이크업,44.05,,20150330,,20150330,면목제3.8동,,,일반미용업,,0,0,0,3,0,N,0,3060000-211-2015-00023,내국인,,서울특별시 중랑구 사가정로 406-10 지층 (면목동),서울특별시 중랑구 면목동  612번지 11호  
3060000,211,2015,24,미용업(일반),20150331,더봄헤어(the봄헤어),16.5,,20150331,,20150331,면목제2동,20170703,개인사정,일반미용업,,0,0,0,2,0,N,0,3060000-211-2015-00024,내국인,,서울특별시 중랑구 봉우재로20가길 13 (면목동),서울특별시 중랑구 면목동  134번지 24호  
3060000,211,2015,25,미용업(일반),20150402,제이앤엠헤어컬쳐(J&M헤어컬쳐),25,,20150402,,20150402,면목제7동,20150811,매출부진,일반미용업,,0,0,0,3,0,N,0,3060000-211-2015-00025,내국인,,서울특별시 중랑구 용마산로52길 5 (면목동),서울특별시 중랑구 면목동  532번지 77호  
3060000,211,2015,26,미용업(일반),20150406,혜리미헤어,33,02493 1223,20170817,,20150406,면목제2동,,,일반미용업,20170817,0,0,0,3,0,N,0,3060000-211-2015-00026,내국인,,서울특별시 중랑구 겸재로18길 14 (면목동),서울특별시 중랑구 면목동  151번지 3호  
3060000,211,2015,27,미용업(일반),20150408,가인헤어,25.74,,20150408,,20150408,묵제2동,,,일반미용업,,0,0,0,3,0,N,0,3060000-211-2015-00027,내국인,,서울특별시 중랑구 동일로163길 34 (묵동),서울특별시 중랑구 묵동  237번지 52호  
3060000,211,2015,28,미용업(일반),20150410,황금 미용실,43.88,,20150410,,20161031,면목제3.8동,,,일반미용업,,0,0,0,3,0,N,0,3060000-211-2015-00028,내국인,,서울특별시 중랑구 겸재로40길 52 (면목동 1층),서울특별시 중랑구 면목동  546번지 66호  1층
3060000,211,2015,29,미용업(일반),20150427,구피샵 동부시장점,33,02435 0714,20150427,,20150427,면목제2동,20160615,경기도 남양주시로 전출처리됨,일반미용업,,0,0,0,4,0,N,0,3060000-211-2015-00029,내국인,,서울특별시 중랑구 봉우재로14길 5 (면목동),서울특별시 중랑구 면목동  180번지 113호  
3060000,211,2015,30,미용업(일반),20150504,최헤어,32.27,,20150504,,20150504,신내2동,,,일반미용업,,0,0,0,3,0,N,0,3060000-211-2015-00030,내국인,,서울특별시 중랑구 신내로 193 107호 (신내동),서울특별시 중랑구 신내동  644번지  
3060000,211,2015,31,미용업(일반),20150504,헤어두,91,02493 7117,20170721,,20150504,중화제2동,20181219,민원24 폐업신청,일반미용업,,0,0,0,6,0,N,0,3060000-211-2015-00031,내국인,,서울특별시 중랑구 봉화산로 39-1 2층 (중화동),서울특별시 중랑구 중화동  305번지 44호  
3060000,211,2015,32,미용업(일반),20150513,엘샤론 천연염색,30,222087339,20150513,,20150513,중화제2동,20170102,개인사정,일반미용업,,0,0,0,2,0,N,0,3060000-211-2015-00032,내국인,,서울특별시 중랑구 중랑천로20길 4 (중화동),서울특별시 중랑구 중화동  323번지 108호  
3060000,211,2015,33,미용업(일반),20150526,민헤어,26.4,,20150526,,20150526,중화제1동,,,일반미용업,,0,0,0,3,0,N,0,3060000-211-2015-00033,내국인,,서울특별시 중랑구 봉화산로27길 11 101호 (중화동 정우빌라),서울특별시 중랑구 중화동  90번지 5호  
3060000,211,2015,34,미용업(일반),20150528,프로 미용실,19.8,,20150528,,20150528,중화제2동,,,일반미용업,,0,0,0,3,0,N,0,3060000-211-2015-00034,내국인,,서울특별시 중랑구 중랑천로 113 (중화동),서울특별시 중랑구 중화동  324번지 6호  
3060000,211,2015,35,미용업(일반),20150618,We 헤어,32.92,,20150618,,20150618,망우제3동,20191122,재정상태,일반미용업,,0,0,0,4,0,N,0,3060000-211-2015-00035,내국인,,서울특별시 중랑구 용마산로115길 127 S1111호 (망우동 한일써너스빌리젠시 1단지),서울특별시 중랑구 망우동  479번지  
3060000,211,2015,36,미용업(일반),20150619,주 헤어아트,19.8,02432 3457,20150619,,20150619,면목본동,,,일반미용업,,0,0,0,2,0,N,0,3060000-211-2015-00036,내국인,,서울특별시 중랑구 겸재로30길 69 (면목동),서울특별시 중랑구 면목동  558번지 13호  
3060000,211,2015,37,미용업(일반),20150629,1층 헤어샵,30,,20170118,,20150629,면목제3.8동,,,일반미용업,,0,0,0,3,0,N,0,3060000-211-2015-00037,내국인,,서울특별시 중랑구 면목로44길 48 (면목동),서울특별시 중랑구 면목동  1111번지 1호  
3060000,211,2015,38,미용업(일반),20150707,남 커트,25,7081606133,20150707,,20150707,면목본동,20170120,서울특별시 강북구로 전출처리됨,일반미용업,,0,0,0,3,0,N,0,3060000-211-2015-00038,내국인,,서울특별시 중랑구 면목로 401 (면목동),서울특별시 중랑구 면목동  115번지 9호  
3060000,211,2015,39,미용업(일반),20150708,클로버,20.1,,20150708,,20150708,신내1동,,,일반미용업,,0,0,0,3,0,N,0,3060000-211-2015-00039,내국인,,서울특별시 중랑구 신내로 193 105호 (신내동 엘리어트하우스),서울특별시 중랑구 신내동  644번지  
3060000,211,2015,40,미용업(일반),20150709,컬러레인미용실,17.85,,20160222,,20150709,면목제2동,20180831,양도양수,일반미용업,,0,0,0,3,0,N,0,3060000-211-2015-00040,내국인,,서울특별시 중랑구 중랑천로 42 (면목동),서울특별시 중랑구 면목동  192번지 76호  
